excel_codigo,excel_nome,excel_endereco,excel_cidade,db,db_id,db_numero,db_nome,db_endereco,db_cidade,score,matched
10581,FALASCA NEGOCIOS E COMERCIO LTDA,"RUA GINO AUGUSTO ANTôNIO BOSI, 760 ",LENCOIS PAULISTA,WMS_BD\wms_database_test.mdb,1539,,FALASCA NEGOCIOS E COMERCIO LTDA,"RUA GINO AUGUSTO ANTôNIO BOSI, 760",LENCOIS PAULISTA,1.0,True
10581,FALASCA NEGOCIOS E COMERCIO LTDA,"RUA GINO AUGUSTO ANTôNIO BOSI, 760 ",LENCOIS PAULISTA,WMS_BD\wms_database.mdb,1096,,FALASCA NEGOCIOS E COMERCIO LTDA,"RUA GINO AUGUSTO ANTôNIO BOSI, 760",LENCOIS PAULISTA,1.0,True
10581,FALASCA NEGOCIOS E COMERCIO LTDA,"RUA GINO AUGUSTO ANTôNIO BOSI, 760 ",LENCOIS PAULISTA,WMS_Server\wms_database.mdb,943,,FALASCA NEGOCIOS E COMERCIO LTDA,"RUA GINO AUGUSTO ANTôNIO BOSI, 760",LENCOIS PAULISTA,1.0,True
10582,JR INOVA PACK I LTDA,"RUA ANTôNIO ANDRé RODRIGUES, 251 ",SAO PAULO,WMS_BD\wms_database_test.mdb,1540,,JR INOVA PACK I LTDA,"RUA ANTôNIO ANDRé RODRIGUES, 251",SAO PAULO,1.0,True
10582,JR INOVA PACK I LTDA,"RUA ANTôNIO ANDRé RODRIGUES, 251 ",SAO PAULO,WMS_BD\wms_database.mdb,1097,,JR INOVA PACK I LTDA,"RUA ANTôNIO ANDRé RODRIGUES, 251",SAO PAULO,1.0,True
10582,JR INOVA PACK I LTDA,"RUA ANTôNIO ANDRé RODRIGUES, 251 ",SAO PAULO,WMS_Server\wms_database.mdb,944,,JR INOVA PACK I LTDA,"RUA ANTôNIO ANDRé RODRIGUES, 251",SAO PAULO,1.0,True
10583,BIOBAG COMERCIO DE PLASTICOS LTDA ,"AV  DOUTOR GASTãO VIDIGAL, 1946 ",SAO PAULO,WMS_BD\wms_database_test.mdb,1541,,BIOBAG COMERCIO DE PLASTICOS LTDA,"AV  DOUTOR GASTãO VIDIGAL, 1946",SAO PAULO,1.0,True
10583,BIOBAG COMERCIO DE PLASTICOS LTDA ,"AV  DOUTOR GASTãO VIDIGAL, 1946 ",SAO PAULO,WMS_BD\wms_database.mdb,1098,,BIOBAG COMERCIO DE PLASTICOS LTDA,"AV  DOUTOR GASTãO VIDIGAL, 1946",SAO PAULO,1.0,True
10583,BIOBAG COMERCIO DE PLASTICOS LTDA ,"AV  DOUTOR GASTãO VIDIGAL, 1946 ",SAO PAULO,WMS_Server\wms_database.mdb,945,,BIOBAG COMERCIO DE PLASTICOS LTDA,"AV  DOUTOR GASTãO VIDIGAL, 1946",SAO PAULO,1.0,True
10584,LSM ELETRONICOS COMERCIAL LTDA,"AV  IPIRANGA, 1097 ",SAO PAULO,WMS_BD\wms_database_test.mdb,1542,,LSM ELETRONICOS COMERCIAL LTDA,"AV  IPIRANGA, 1097",SAO PAULO,1.0,True
10584,LSM ELETRONICOS COMERCIAL LTDA,"AV  IPIRANGA, 1097 ",SAO PAULO,WMS_BD\wms_database.mdb,1099,,LSM ELETRONICOS COMERCIAL LTDA,"AV  IPIRANGA, 1097",SAO PAULO,1.0,True
10584,LSM ELETRONICOS COMERCIAL LTDA,"AV  IPIRANGA, 1097 ",SAO PAULO,WMS_Server\wms_database.mdb,946,,LSM ELETRONICOS COMERCIAL LTDA,"AV  IPIRANGA, 1097",SAO PAULO,1.0,True
10585,SHOT ONE ACESSSORIOS LTDA.,"RUA IPAOBI, 106 BLOCO A APT 11",SAO PAULO,WMS_BD\wms_database_test.mdb,1543,,SHOT ONE ACESSSORIOS LTDA.,"RUA IPAOBI, 106 BLOCO A APT 11",SAO PAULO,1.0,True
10585,SHOT ONE ACESSSORIOS LTDA.,"RUA IPAOBI, 106 BLOCO A APT 11",SAO PAULO,WMS_BD\wms_database.mdb,1100,,SHOT ONE ACESSSORIOS LTDA.,"RUA IPAOBI, 106 BLOCO A APT 11",SAO PAULO,1.0,True
10585,SHOT ONE ACESSSORIOS LTDA.,"RUA IPAOBI, 106 BLOCO A APT 11",SAO PAULO,WMS_Server\wms_database.mdb,947,,SHOT ONE ACESSSORIOS LTDA.,"RUA IPAOBI, 106 BLOCO A APT 11",SAO PAULO,1.0,True
10586,VIRTUA FX LTDA,"RUA CASTRO ALVES, SN CIDADE INDUSTRIAL",GOIANIA,WMS_BD\wms_database_test.mdb,1544,,VIRTUA FX LTDA,"RUA CASTRO ALVES, SN CIDADE INDUSTRIAL",GOIANIA,1.0,True
10586,VIRTUA FX LTDA,"RUA CASTRO ALVES, SN CIDADE INDUSTRIAL",GOIANIA,WMS_BD\wms_database.mdb,1101,,VIRTUA FX LTDA,"RUA CASTRO ALVES, SN CIDADE INDUSTRIAL",GOIANIA,1.0,True
10586,VIRTUA FX LTDA,"RUA CASTRO ALVES, SN CIDADE INDUSTRIAL",GOIANIA,WMS_Server\wms_database.mdb,948,,VIRTUA FX LTDA,"RUA CASTRO ALVES, SN CIDADE INDUSTRIAL",GOIANIA,1.0,True
10587,BAGGIO COMERCIO E MANIPULACAO DE ,"RUA 7 DE SETEMBRO, 545 ",SAO LOURENCO DO ,WMS_BD\wms_database_test.mdb,1545,,BAGGIO COMERCIO E MANIPULACAO DE,"RUA 7 DE SETEMBRO, 545",SAO LOURENCO DO,1.0,True
10587,BAGGIO COMERCIO E MANIPULACAO DE ,"RUA 7 DE SETEMBRO, 545 ",SAO LOURENCO DO ,WMS_BD\wms_database.mdb,1102,,BAGGIO COMERCIO E MANIPULACAO DE,"RUA 7 DE SETEMBRO, 545",SAO LOURENCO DO,1.0,True
10587,BAGGIO COMERCIO E MANIPULACAO DE ,"RUA 7 DE SETEMBRO, 545 ",SAO LOURENCO DO ,WMS_Server\wms_database.mdb,949,,BAGGIO COMERCIO E MANIPULACAO DE,"RUA 7 DE SETEMBRO, 545",SAO LOURENCO DO,1.0,True
10588,FLACH AMBIENTES E ACABAMENTOS LTDA,"RUA RIO DE JANEIRO, 1003 ",SAO LOURENCO DO ,WMS_BD\wms_database_test.mdb,1546,,FLACH AMBIENTES E ACABAMENTOS LTDA,"RUA RIO DE JANEIRO, 1003",SAO LOURENCO DO,1.0,True
10588,FLACH AMBIENTES E ACABAMENTOS LTDA,"RUA RIO DE JANEIRO, 1003 ",SAO LOURENCO DO ,WMS_BD\wms_database.mdb,1103,,FLACH AMBIENTES E ACABAMENTOS LTDA,"RUA RIO DE JANEIRO, 1003",SAO LOURENCO DO,1.0,True
10588,FLACH AMBIENTES E ACABAMENTOS LTDA,"RUA RIO DE JANEIRO, 1003 ",SAO LOURENCO DO ,WMS_Server\wms_database.mdb,950,,FLACH AMBIENTES E ACABAMENTOS LTDA,"RUA RIO DE JANEIRO, 1003",SAO LOURENCO DO,1.0,True
10589,SL MANGUEIRAS HIDRAULICAS LTDA,"RUA ERNESTA LAZAROTTO, 235 ",SAO LOURENCO DO ,WMS_BD\wms_database_test.mdb,1547,,SL MANGUEIRAS HIDRAULICAS LTDA,"RUA ERNESTA LAZAROTTO, 235",SAO LOURENCO DO,1.0,True
10589,SL MANGUEIRAS HIDRAULICAS LTDA,"RUA ERNESTA LAZAROTTO, 235 ",SAO LOURENCO DO ,WMS_BD\wms_database.mdb,1104,,SL MANGUEIRAS HIDRAULICAS LTDA,"RUA ERNESTA LAZAROTTO, 235",SAO LOURENCO DO,1.0,True
10589,SL MANGUEIRAS HIDRAULICAS LTDA,"RUA ERNESTA LAZAROTTO, 235 ",SAO LOURENCO DO ,WMS_Server\wms_database.mdb,951,,SL MANGUEIRAS HIDRAULICAS LTDA,"RUA ERNESTA LAZAROTTO, 235",SAO LOURENCO DO,1.0,True
10590,REFRIGERACAO SAO LOURENCO LTDA,"AV  ERNESTO BEUTER, 970 ",SAO LOURENCO DO ,WMS_BD\wms_database_test.mdb,1548,,REFRIGERACAO SAO LOURENCO LTDA,"AV  ERNESTO BEUTER, 970",SAO LOURENCO DO,1.0,True
10590,REFRIGERACAO SAO LOURENCO LTDA,"AV  ERNESTO BEUTER, 970 ",SAO LOURENCO DO ,WMS_BD\wms_database.mdb,1105,,REFRIGERACAO SAO LOURENCO LTDA,"AV  ERNESTO BEUTER, 970",SAO LOURENCO DO,1.0,True
10590,REFRIGERACAO SAO LOURENCO LTDA,"AV  ERNESTO BEUTER, 970 ",SAO LOURENCO DO ,WMS_Server\wms_database.mdb,952,,REFRIGERACAO SAO LOURENCO LTDA,"AV  ERNESTO BEUTER, 970",SAO LOURENCO DO,1.0,True
10591,MOTO POINT COMERCIAL LTDA,"AV  FERNANDO MACHADO, 3674 ",CHAPECO,WMS_BD\wms_database_test.mdb,1549,,MOTO POINT COMERCIAL LTDA,"AV  FERNANDO MACHADO, 3674",CHAPECO,1.0,True
10591,MOTO POINT COMERCIAL LTDA,"AV  FERNANDO MACHADO, 3674 ",CHAPECO,WMS_BD\wms_database.mdb,1106,,MOTO POINT COMERCIAL LTDA,"AV  FERNANDO MACHADO, 3674",CHAPECO,1.0,True
10591,MOTO POINT COMERCIAL LTDA,"AV  FERNANDO MACHADO, 3674 ",CHAPECO,WMS_Server\wms_database.mdb,953,,MOTO POINT COMERCIAL LTDA,"AV  FERNANDO MACHADO, 3674",CHAPECO,1.0,True
10592,SUPREMO BURGER LTDA,"AV  BRASIL, 940 ",SAO LOURENCO DO ,WMS_BD\wms_database_test.mdb,1550,,SUPREMO BURGER LTDA,"AV  BRASIL, 940",SAO LOURENCO DO,1.0,True
10592,SUPREMO BURGER LTDA,"AV  BRASIL, 940 ",SAO LOURENCO DO ,WMS_BD\wms_database.mdb,1107,,SUPREMO BURGER LTDA,"AV  BRASIL, 940",SAO LOURENCO DO,1.0,True
10592,SUPREMO BURGER LTDA,"AV  BRASIL, 940 ",SAO LOURENCO DO ,WMS_Server\wms_database.mdb,954,,SUPREMO BURGER LTDA,"AV  BRASIL, 940",SAO LOURENCO DO,1.0,True
10593,ENERGISE INDUSTRIA DE SUBESTACOES ,"RUA ANTONIO AMORIM, 1040 ",ARAQUARI,WMS_BD\wms_database_test.mdb,1551,,ENERGISE INDUSTRIA DE SUBESTACOES,"RUA ANTONIO AMORIM, 1040",ARAQUARI,1.0,True
10593,ENERGISE INDUSTRIA DE SUBESTACOES ,"RUA ANTONIO AMORIM, 1040 ",ARAQUARI,WMS_BD\wms_database.mdb,1108,,ENERGISE INDUSTRIA DE SUBESTACOES,"RUA ANTONIO AMORIM, 1040",ARAQUARI,1.0,True
10593,ENERGISE INDUSTRIA DE SUBESTACOES ,"RUA ANTONIO AMORIM, 1040 ",ARAQUARI,WMS_Server\wms_database.mdb,955,,ENERGISE INDUSTRIA DE SUBESTACOES,"RUA ANTONIO AMORIM, 1040",ARAQUARI,1.0,True
10594,DA SILVA DIVISORIAS LTDA,"RUA DA INDENPENDENCIA, 341 ",FORQUILHINHA,WMS_BD\wms_database_test.mdb,1552,,DA SILVA DIVISORIAS LTDA,"RUA DA INDENPENDENCIA, 341",FORQUILHINHA,1.0,True
10594,DA SILVA DIVISORIAS LTDA,"RUA DA INDENPENDENCIA, 341 ",FORQUILHINHA,WMS_BD\wms_database.mdb,1109,,DA SILVA DIVISORIAS LTDA,"RUA DA INDENPENDENCIA, 341",FORQUILHINHA,1.0,True
10594,DA SILVA DIVISORIAS LTDA,"RUA DA INDENPENDENCIA, 341 ",FORQUILHINHA,WMS_Server\wms_database.mdb,956,,DA SILVA DIVISORIAS LTDA,"RUA DA INDENPENDENCIA, 341",FORQUILHINHA,1.0,True
10595,AUTO POSTO COLPANI LTDA,"ROD SC 480 KM 90, SN ",XANXERE,WMS_BD\wms_database_test.mdb,1553,,AUTO POSTO COLPANI LTDA,"ROD SC 480 KM 90, SN",XANXERE,1.0,True
10595,AUTO POSTO COLPANI LTDA,"ROD SC 480 KM 90, SN ",XANXERE,WMS_BD\wms_database.mdb,1110,,AUTO POSTO COLPANI LTDA,"ROD SC 480 KM 90, SN",XANXERE,1.0,True
10595,AUTO POSTO COLPANI LTDA,"ROD SC 480 KM 90, SN ",XANXERE,WMS_Server\wms_database.mdb,957,,AUTO POSTO COLPANI LTDA,"ROD SC 480 KM 90, SN",XANXERE,1.0,True
10596,ANDORINHA HOTEL LTDA,"RUA PR 182, SN ",REALEZA,WMS_BD\wms_database_test.mdb,1554,,ANDORINHA HOTEL LTDA,"RUA PR 182, SN",REALEZA,1.0,True
10596,ANDORINHA HOTEL LTDA,"RUA PR 182, SN ",REALEZA,WMS_BD\wms_database.mdb,1111,,ANDORINHA HOTEL LTDA,"RUA PR 182, SN",REALEZA,1.0,True
10596,ANDORINHA HOTEL LTDA,"RUA PR 182, SN ",REALEZA,WMS_Server\wms_database.mdb,958,,ANDORINHA HOTEL LTDA,"RUA PR 182, SN",REALEZA,1.0,True
10597,49.268.249 FAGNER ROBERTO ORIO,"RUA ADERBAL RAMOS DA SILVA, 2621 ",SAO LOURENCO DO ,WMS_BD\wms_database_test.mdb,1555,,49.268.249 FAGNER ROBERTO ORIO,"RUA ADERBAL RAMOS DA SILVA, 2621",SAO LOURENCO DO,1.0,True
10597,49.268.249 FAGNER ROBERTO ORIO,"RUA ADERBAL RAMOS DA SILVA, 2621 ",SAO LOURENCO DO ,WMS_BD\wms_database.mdb,1112,,49.268.249 FAGNER ROBERTO ORIO,"RUA ADERBAL RAMOS DA SILVA, 2621",SAO LOURENCO DO,1.0,True
10597,49.268.249 FAGNER ROBERTO ORIO,"RUA ADERBAL RAMOS DA SILVA, 2621 ",SAO LOURENCO DO ,WMS_Server\wms_database.mdb,959,,49.268.249 FAGNER ROBERTO ORIO,"RUA ADERBAL RAMOS DA SILVA, 2621",SAO LOURENCO DO,1.0,True
10598,MANO INFORMATICA LTDA,"RUA IPIRANGA, 20 SALA 02",ICARA,WMS_BD\wms_database_test.mdb,1556,,MANO INFORMATICA LTDA,"RUA IPIRANGA, 20 SALA 02",ICARA,1.0,True
10598,MANO INFORMATICA LTDA,"RUA IPIRANGA, 20 SALA 02",ICARA,WMS_BD\wms_database.mdb,1113,,MANO INFORMATICA LTDA,"RUA IPIRANGA, 20 SALA 02",ICARA,1.0,True
10598,MANO INFORMATICA LTDA,"RUA IPIRANGA, 20 SALA 02",ICARA,WMS_Server\wms_database.mdb,960,,MANO INFORMATICA LTDA,"RUA IPIRANGA, 20 SALA 02",ICARA,1.0,True
10599,NOSSO ESPACO FESTAS E EVENTOS,"RUA CORONEL BERTASO, 746 ",SAO LOURENCO DO ,WMS_BD\wms_database_test.mdb,1557,,NOSSO ESPACO FESTAS E EVENTOS,"RUA CORONEL BERTASO, 746",SAO LOURENCO DO,1.0,True
10599,NOSSO ESPACO FESTAS E EVENTOS,"RUA CORONEL BERTASO, 746 ",SAO LOURENCO DO ,WMS_BD\wms_database.mdb,1114,,NOSSO ESPACO FESTAS E EVENTOS,"RUA CORONEL BERTASO, 746",SAO LOURENCO DO,1.0,True
10599,NOSSO ESPACO FESTAS E EVENTOS,"RUA CORONEL BERTASO, 746 ",SAO LOURENCO DO ,WMS_Server\wms_database.mdb,961,,NOSSO ESPACO FESTAS E EVENTOS,"RUA CORONEL BERTASO, 746",SAO LOURENCO DO,1.0,True
10600,EXPRESSO PRINCESA DOS CAMPOS SA,"AV  ANITA GARIBALDI, S/N ",PONTA GROSSA,WMS_BD\wms_database_test.mdb,1558,,EXPRESSO PRINCESA DOS CAMPOS SA,"AV  ANITA GARIBALDI, S/N",PONTA GROSSA,1.0,True
10600,EXPRESSO PRINCESA DOS CAMPOS SA,"AV  ANITA GARIBALDI, S/N ",PONTA GROSSA,WMS_BD\wms_database.mdb,1115,,EXPRESSO PRINCESA DOS CAMPOS SA,"AV  ANITA GARIBALDI, S/N",PONTA GROSSA,1.0,True
10600,EXPRESSO PRINCESA DOS CAMPOS SA,"AV  ANITA GARIBALDI, S/N ",PONTA GROSSA,WMS_Server\wms_database.mdb,962,,EXPRESSO PRINCESA DOS CAMPOS SA,"AV  ANITA GARIBALDI, S/N",PONTA GROSSA,1.0,True
10601,LDG DOIS COMERCIO DE UTILIDADES ,"RUA SAO DONATO, 497 ",ICARA,WMS_BD\wms_database_test.mdb,1559,,LDG DOIS COMERCIO DE UTILIDADES,"RUA SAO DONATO, 497",ICARA,1.0,True
10601,LDG DOIS COMERCIO DE UTILIDADES ,"RUA SAO DONATO, 497 ",ICARA,WMS_BD\wms_database.mdb,1116,,LDG DOIS COMERCIO DE UTILIDADES,"RUA SAO DONATO, 497",ICARA,1.0,True
10601,LDG DOIS COMERCIO DE UTILIDADES ,"RUA SAO DONATO, 497 ",ICARA,WMS_Server\wms_database.mdb,963,,LDG DOIS COMERCIO DE UTILIDADES,"RUA SAO DONATO, 497",ICARA,1.0,True
10602,ELIMAR GRAF,"RUA JOSE JOAO DA CUNHA, 1631 ",SAO JOSE,WMS_BD\wms_database_test.mdb,1560,,ELIMAR GRAF,"RUA JOSE JOAO DA CUNHA, 1631",SAO JOSE,1.0,True
10602,ELIMAR GRAF,"RUA JOSE JOAO DA CUNHA, 1631 ",SAO JOSE,WMS_BD\wms_database.mdb,1117,,ELIMAR GRAF,"RUA JOSE JOAO DA CUNHA, 1631",SAO JOSE,1.0,True
10602,ELIMAR GRAF,"RUA JOSE JOAO DA CUNHA, 1631 ",SAO JOSE,WMS_Server\wms_database.mdb,964,,ELIMAR GRAF,"RUA JOSE JOAO DA CUNHA, 1631",SAO JOSE,1.0,True
10603,CHAVEIRO AUTO CHAVES LTDA,"RUA CORONEL BERTASO, 1223 ",SAO LOURENCO DO ,WMS_BD\wms_database_test.mdb,1561,,CHAVEIRO AUTO CHAVES LTDA,"RUA CORONEL BERTASO, 1223",SAO LOURENCO DO,1.0,True
10603,CHAVEIRO AUTO CHAVES LTDA,"RUA CORONEL BERTASO, 1223 ",SAO LOURENCO DO ,WMS_BD\wms_database.mdb,1118,,CHAVEIRO AUTO CHAVES LTDA,"RUA CORONEL BERTASO, 1223",SAO LOURENCO DO,1.0,True
10603,CHAVEIRO AUTO CHAVES LTDA,"RUA CORONEL BERTASO, 1223 ",SAO LOURENCO DO ,WMS_Server\wms_database.mdb,965,,CHAVEIRO AUTO CHAVES LTDA,"RUA CORONEL BERTASO, 1223",SAO LOURENCO DO,1.0,True
10604,OTOMAR COMERCIAL LTDA,"RUA MARCOS ROVARIS, 615 ",ICARA,WMS_BD\wms_database_test.mdb,1562,,OTOMAR COMERCIAL LTDA,"RUA MARCOS ROVARIS, 615",ICARA,1.0,True
10604,OTOMAR COMERCIAL LTDA,"RUA MARCOS ROVARIS, 615 ",ICARA,WMS_BD\wms_database.mdb,1119,,OTOMAR COMERCIAL LTDA,"RUA MARCOS ROVARIS, 615",ICARA,1.0,True
10604,OTOMAR COMERCIAL LTDA,"RUA MARCOS ROVARIS, 615 ",ICARA,WMS_Server\wms_database.mdb,966,,OTOMAR COMERCIAL LTDA,"RUA MARCOS ROVARIS, 615",ICARA,1.0,True
10605,TRAMONTIN MATERIAIS DE CONSTRUCAO ,"RUA VITORIA, 777 ",ICARA,WMS_BD\wms_database_test.mdb,1563,,TRAMONTIN MATERIAIS DE CONSTRUCAO,"RUA VITORIA, 777",ICARA,1.0,True
10605,TRAMONTIN MATERIAIS DE CONSTRUCAO ,"RUA VITORIA, 777 ",ICARA,WMS_BD\wms_database.mdb,1120,,TRAMONTIN MATERIAIS DE CONSTRUCAO,"RUA VITORIA, 777",ICARA,1.0,True
10605,TRAMONTIN MATERIAIS DE CONSTRUCAO ,"RUA VITORIA, 777 ",ICARA,WMS_Server\wms_database.mdb,967,,TRAMONTIN MATERIAIS DE CONSTRUCAO,"RUA VITORIA, 777",ICARA,1.0,True
10606,ADRIANA SILVEIRA MONITORAMENTO ,"RUA RIO DE JANEIRO, 1394 ",SAO LOURENCO DO ,WMS_BD\wms_database_test.mdb,1564,,ADRIANA SILVEIRA MONITORAMENTO,"RUA RIO DE JANEIRO, 1394",SAO LOURENCO DO,1.0,True
10606,ADRIANA SILVEIRA MONITORAMENTO ,"RUA RIO DE JANEIRO, 1394 ",SAO LOURENCO DO ,WMS_BD\wms_database.mdb,1121,,ADRIANA SILVEIRA MONITORAMENTO,"RUA RIO DE JANEIRO, 1394",SAO LOURENCO DO,1.0,True
10606,ADRIANA SILVEIRA MONITORAMENTO ,"RUA RIO DE JANEIRO, 1394 ",SAO LOURENCO DO ,WMS_Server\wms_database.mdb,968,,ADRIANA SILVEIRA MONITORAMENTO,"RUA RIO DE JANEIRO, 1394",SAO LOURENCO DO,1.0,True
10607,TRAEL TRANSFORMADORES ELETRICOS ,"RUA PAULO MASAYUKI UEZATO, 244 ",CUIABA,WMS_BD\wms_database_test.mdb,1565,,TRAEL TRANSFORMADORES ELETRICOS,"RUA PAULO MASAYUKI UEZATO, 244",CUIABA,1.0,True
10607,TRAEL TRANSFORMADORES ELETRICOS ,"RUA PAULO MASAYUKI UEZATO, 244 ",CUIABA,WMS_BD\wms_database.mdb,1122,,TRAEL TRANSFORMADORES ELETRICOS,"RUA PAULO MASAYUKI UEZATO, 244",CUIABA,1.0,True
10607,TRAEL TRANSFORMADORES ELETRICOS ,"RUA PAULO MASAYUKI UEZATO, 244 ",CUIABA,WMS_Server\wms_database.mdb,969,,TRAEL TRANSFORMADORES ELETRICOS,"RUA PAULO MASAYUKI UEZATO, 244",CUIABA,1.0,True
10608,ECOMNOMIZADA LTDA,"RUA JERONIMO DE ALBUQUERQUE MARANH, 82 ",JUNDIAI,WMS_BD\wms_database_test.mdb,1566,,ECOMNOMIZADA LTDA,"RUA JERONIMO DE ALBUQUERQUE MARANH, 82",JUNDIAI,1.0,True
10608,ECOMNOMIZADA LTDA,"RUA JERONIMO DE ALBUQUERQUE MARANH, 82 ",JUNDIAI,WMS_BD\wms_database.mdb,1123,,ECOMNOMIZADA LTDA,"RUA JERONIMO DE ALBUQUERQUE MARANH, 82",JUNDIAI,1.0,True
10608,ECOMNOMIZADA LTDA,"RUA JERONIMO DE ALBUQUERQUE MARANH, 82 ",JUNDIAI,WMS_Server\wms_database.mdb,970,,ECOMNOMIZADA LTDA,"RUA JERONIMO DE ALBUQUERQUE MARANH, 82",JUNDIAI,1.0,True
10609,UAI PAPELARIA MINEIRA LTDA,"RUA DEPUTADO OLIVEIRA SOUZA, 51 ",JUIZ DE FORA,WMS_BD\wms_database_test.mdb,1567,,UAI PAPELARIA MINEIRA LTDA,"RUA DEPUTADO OLIVEIRA SOUZA, 51",JUIZ DE FORA,1.0,True
10609,UAI PAPELARIA MINEIRA LTDA,"RUA DEPUTADO OLIVEIRA SOUZA, 51 ",JUIZ DE FORA,WMS_BD\wms_database.mdb,1124,,UAI PAPELARIA MINEIRA LTDA,"RUA DEPUTADO OLIVEIRA SOUZA, 51",JUIZ DE FORA,1.0,True
10609,UAI PAPELARIA MINEIRA LTDA,"RUA DEPUTADO OLIVEIRA SOUZA, 51 ",JUIZ DE FORA,WMS_Server\wms_database.mdb,971,,UAI PAPELARIA MINEIRA LTDA,"RUA DEPUTADO OLIVEIRA SOUZA, 51",JUIZ DE FORA,1.0,True
10610,59.499.219 GLEIDSON DA SILVA DE JESUS,"RUA ESTRADA MUNICIPAL DO VARJAO, 4299 ",JUNDIAI,WMS_BD\wms_database_test.mdb,1568,,59.499.219 GLEIDSON DA SILVA DE JESUS,"RUA ESTRADA MUNICIPAL DO VARJAO, 4299",JUNDIAI,1.0,True
10610,59.499.219 GLEIDSON DA SILVA DE JESUS,"RUA ESTRADA MUNICIPAL DO VARJAO, 4299 ",JUNDIAI,WMS_BD\wms_database.mdb,1125,,59.499.219 GLEIDSON DA SILVA DE JESUS,"RUA ESTRADA MUNICIPAL DO VARJAO, 4299",JUNDIAI,1.0,True
10610,59.499.219 GLEIDSON DA SILVA DE JESUS,"RUA ESTRADA MUNICIPAL DO VARJAO, 4299 ",JUNDIAI,WMS_Server\wms_database.mdb,972,,59.499.219 GLEIDSON DA SILVA DE JESUS,"RUA ESTRADA MUNICIPAL DO VARJAO, 4299",JUNDIAI,1.0,True
10611,EMTECORP - ESFERAS E COMPONENTES ,"RUA COELHO NETTO, 379 ",RIBEIRAO PRETO,WMS_BD\wms_database_test.mdb,1569,,EMTECORP - ESFERAS E COMPONENTES,"RUA COELHO NETTO, 379",RIBEIRAO PRETO,1.0,True
10611,EMTECORP - ESFERAS E COMPONENTES ,"RUA COELHO NETTO, 379 ",RIBEIRAO PRETO,WMS_BD\wms_database.mdb,1126,,EMTECORP - ESFERAS E COMPONENTES,"RUA COELHO NETTO, 379",RIBEIRAO PRETO,1.0,True
10611,EMTECORP - ESFERAS E COMPONENTES ,"RUA COELHO NETTO, 379 ",RIBEIRAO PRETO,WMS_Server\wms_database.mdb,973,,EMTECORP - ESFERAS E COMPONENTES,"RUA COELHO NETTO, 379",RIBEIRAO PRETO,1.0,True
10612,KYRM   COMERCIAL   LTDA,"RUA  ENG LUIZ CARLOS BERRINI, 1748 ",SAO PAULO,WMS_BD\wms_database_test.mdb,1570,,KYRM   COMERCIAL   LTDA,"RUA  ENG LUIZ CARLOS BERRINI, 1748",SAO PAULO,1.0,True
10612,KYRM   COMERCIAL   LTDA,"RUA  ENG LUIZ CARLOS BERRINI, 1748 ",SAO PAULO,WMS_BD\wms_database.mdb,1127,,KYRM   COMERCIAL   LTDA,"RUA  ENG LUIZ CARLOS BERRINI, 1748",SAO PAULO,1.0,True
10612,KYRM   COMERCIAL   LTDA,"RUA  ENG LUIZ CARLOS BERRINI, 1748 ",SAO PAULO,WMS_Server\wms_database.mdb,974,,KYRM   COMERCIAL   LTDA,"RUA  ENG LUIZ CARLOS BERRINI, 1748",SAO PAULO,1.0,True
10613,RJ TECNOLOGIA E INFORMATICA LTDA,"RUA THEREZA FRANCO, 62 ",SAO PAULO,WMS_BD\wms_database_test.mdb,1571,,RJ TECNOLOGIA E INFORMATICA LTDA,"RUA THEREZA FRANCO, 62",SAO PAULO,1.0,True
10613,RJ TECNOLOGIA E INFORMATICA LTDA,"RUA THEREZA FRANCO, 62 ",SAO PAULO,WMS_BD\wms_database.mdb,1128,,RJ TECNOLOGIA E INFORMATICA LTDA,"RUA THEREZA FRANCO, 62",SAO PAULO,1.0,True
10613,RJ TECNOLOGIA E INFORMATICA LTDA,"RUA THEREZA FRANCO, 62 ",SAO PAULO,WMS_Server\wms_database.mdb,975,,RJ TECNOLOGIA E INFORMATICA LTDA,"RUA THEREZA FRANCO, 62",SAO PAULO,1.0,True
10614,57.812.510 SEBASTIAO FRANCISCO DA ,"RUA VINHATICO, 217 LETRA A",IBIRITE,WMS_BD\wms_database_test.mdb,1572,,57.812.510 SEBASTIAO FRANCISCO DA,"RUA VINHATICO, 217 LETRA A",IBIRITE,1.0,True
10614,57.812.510 SEBASTIAO FRANCISCO DA ,"RUA VINHATICO, 217 LETRA A",IBIRITE,WMS_BD\wms_database.mdb,1129,,57.812.510 SEBASTIAO FRANCISCO DA,"RUA VINHATICO, 217 LETRA A",IBIRITE,1.0,True
10614,57.812.510 SEBASTIAO FRANCISCO DA ,"RUA VINHATICO, 217 LETRA A",IBIRITE,WMS_Server\wms_database.mdb,976,,57.812.510 SEBASTIAO FRANCISCO DA,"RUA VINHATICO, 217 LETRA A",IBIRITE,1.0,True
10615,DAF ABRASIVOS LTDA,"RUA NATAL, 134 ",SANTO ANDRE,WMS_BD\wms_database_test.mdb,1573,,DAF ABRASIVOS LTDA,"RUA NATAL, 134",SANTO ANDRE,1.0,True
10615,DAF ABRASIVOS LTDA,"RUA NATAL, 134 ",SANTO ANDRE,WMS_BD\wms_database.mdb,1130,,DAF ABRASIVOS LTDA,"RUA NATAL, 134",SANTO ANDRE,1.0,True
